strain,stress_MPa,elastic_strain,plastic_strain
0.0036000000000000003,263.0228231317258,0.003598123435454525,1.8765645454755196e-06
0.0036100000000000004,263.7483176159569,0.003608048120601326,1.951879398674576e-06
0.0036200000000000004,264.47360880981057,0.0036179700247580106,2.0299752419897753e-06
0.0036300000000000004,265.1986899173619,0.003627889054957071,2.110945042929375e-06
0.0036400000000000004,265.92355394391996,0.003637805115511901,2.1948844880995827e-06
0.0036500000000000005,266.64819369140525,0.00364771810795356,2.281892046440432e-06
0.0036600000000000005,267.37260175367635,0.0036576279309668445,2.372069033155979e-06
0.00367,268.09677051180597,0.003667534480325663,2.465519674337089e-06
0.00368,268.8206921293124,0.003677437648827803,2.5623511721970145e-06
0.00369,269.54435854734686,0.003687337326229095,2.6626737709050177e-06
0.0037,270.2677614798407,0.0036972333991770277,2.7666008229725036e-06
0.00371,270.99089240861815,0.003707125751143887,2.874248856113166e-06
0.00372,271.71374257847435,0.0037170142623594304,2.985737640569773e-06
0.0037300000000000002,272.4363029922272,0.00372689880974319,3.1011902568104516e-06
0.0037400000000000003,273.15856440574464,0.003736779266836452,3.2207331635480604e-06
0.0037500000000000003,273.8805173229531,0.0037466555037339684,3.3444962660319176e-06
0.0037600000000000003,274.60215199083177,0.0037565273870154826,3.4726129845177693e-06
0.0037700000000000003,275.3234583943994,0.003766394779677146,3.6052203228544195e-06
0.0037800000000000004,276.04442625169713,0.0037762575410628884,3.7424589371119928e-06
0.0037900000000000004,276.7650450087755,0.003786115526795834,3.884473204166395e-06
0.0038000000000000004,277.48530383469074,0.0037959685887098598,4.03141129014066e-06
0.0038100000000000005,278.2051916165178,0.0038058165747813654,4.183425218635094e-06
0.0038200000000000005,278.92469695438706,0.0038156593290613826,4.3406709386178445e-06
0.0038300000000000005,279.6438081565518,0.0038254966916080957,4.5033083919047805e-06
0.0038400000000000005,280.3625132344955,0.003835328498419911,4.671501580089457e-06
0.00385,281.08079989808584,0.0038451545813691632,4.8454186308368764e-06
0.00386,281.79865555078504,0.0038549747681365944,5.025231863405727e-06
0.00387,282.51606728492516,0.003864788882146719,5.211117853281145e-06
0.00388,283.2330218770586,0.003874596742504222,5.4032574957783505e-06
0.0038900000000000002,283.9495057833917,0.003884398163931487,5.601836068513076e-06
0.0039000000000000003,284.66550513531513,0.0038941929567074575,5.807043292542762e-06
0.00391,285.38100573503766,0.0039039809266079024,6.0190733920978574e-06
0.003920000000000001,286.0959930513385,0.003913761874847312,6.238125152688984e-06
